subject,region,session,unit,kernel_peak_t,c1_r,n_spikes,base_hz,change_on,hit_ramp,fa_ramp,n_hit,n_fa
BG_046,DMS,BG_046_01072025,381,1.25,0.1671228900456742,136091.0,15.447941888619855,1.5690072639225185,4.538606403013185,6.8370044052863435,177,328
BG_046,DMS,BG_046_01072025,386,0.55,-0.069291975564355,204434.0,26.55367231638418,-0.6553672316384187,5.8757062146892665,5.447870778267262,177,328
BG_046,DMS,BG_046_01072025,391,1.4,-0.0998215878661884,56243.0,6.214689265536722,0.8587570621468936,3.890772128060263,5.659324522760647,177,328
BG_046,DMS,BG_046_01072025,392,1.25,0.0965289621494882,10170.0,1.178369652945924,0.04196933010492354,0.3879472693032018,-0.19676945668135115,177,328
BG_046,DMS,BG_046_01072025,395,1.1,0.0678266482368909,50499.0,5.7142857142857135,0.2744148506860382,0.08662900188324052,1.2129221732745972,177,328
BG_046,DMS,BG_046_01072025,408,0.05,0.0978571212220413,122104.0,12.00968523002421,2.227602905569009,2.9642184557438824,1.0660792951541858,177,328
BG_046,DMS,BG_046_01072025,409,1.2000000000000002,-0.0454933031323949,195154.0,23.728813559322035,-0.677966101694917,-3.7589453860640276,-4.472834067547719,177,328
BG_046,DMS,BG_046_01072025,419,0.65,0.1133455006435854,35079.0,4.100080710250201,-0.0322841000807097,0.3013182674199628,-0.017621145374449032,177,328
BG_046,DMS,BG_046_01072025,449,1.35,-0.053789944032155,54639.0,6.359967715899918,-0.3034705407586751,1.2128060263653486,0.12628487518355413,177,328
BG_046,DMS,BG_046_01072025,452,0.0,0.026343865655867,25766.0,3.3091202582728005,-0.3486682808716708,0.7909604519774014,1.0778267254038174,177,328
BG_046,DMS,BG_046_01072025,459,0.05,0.0089662273964883,33100.0,3.9870863599677158,-0.3034705407586764,0.3126177024482111,0.45521292217327414,177,328
BG_046,DMS,BG_046_01072025,462,0.8500000000000001,-0.0165824852131046,106259.0,11.78369652945924,1.2558514931396303,2.7570621468926557,3.215859030837004,177,328
BG_046,DMS,BG_046_01072025,463,0.45,0.0511932830158607,49876.0,6.392251815980628,-0.4939467312348649,1.5254237288135597,2.1967694566813494,177,328
BG_046,DMS,BG_046_01072025,467,0.35,0.009026083140599,6175.0,1.033091202582728,0.255044390637611,0.17702448210922794,0.18502202643171817,177,328
BG_046,DMS,BG_046_01072025,469,0.4,0.1587692354124949,39567.0,4.826472962066181,-0.012913640032283347,0.04143126177024481,0.08223201174743089,177,328
BG_046,DMS,BG_046_01072025,474,0.15,-0.0132202212256375,37494.0,5.940274414850684,-0.6747376916868424,0.38418079096045243,0.2936857562408228,177,328
BG_046,DMS,BG_046_01072025,481,0.15,0.0992830820784625,222246.0,27.554479418886196,0.6037126715092853,-4.199623352165723,-1.7679882525697543,177,328
